"State","Kind","Address","Label","Folder","File","Status","Source"
"0x29","Update","0x004905B0","CPlayerHero::UpdateYoungApplyDamageInWater","29 - YoungApplyDamageInWater","update - 0x004905B0 - UpdateYoungApplyDamageInWater.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\004905B0_CPlayerHero__UpdateYoungApplyDamageInWater.c"
"0x2A","Enter","0x0048F730","CPlayerHero::EnterYoungClimbableWallGrab","2A - YoungClimbableWallGrab","enter - 0x0048F730 - EnterYoungClimbableWallGrab.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048F730_CPlayerHero__EnterYoungClimbableWallGrab.c"
"0x2A","Update","0x0048F790","CPlayerHero::UpdateYoungClimbableWallGrab","2A - YoungClimbableWallGrab","update - 0x0048F790 - UpdateYoungClimbableWallGrab.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048F790_CPlayerHero__UpdateYoungClimbableWallGrab.c"
"0x2B","Enter","0x0048F870","CPlayerHero::EnterYoungClimbableWallIdle","2B - YoungClimbableWallIdle","enter - 0x0048F870 - EnterYoungClimbableWallIdle.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048F870_CPlayerHero__EnterYoungClimbableWallIdle.c"
"0x2B","Update","0x0048F8E0","CPlayerHero::UpdateYoungClimbableWallIdle","2B - YoungClimbableWallIdle","update - 0x0048F8E0 - UpdateYoungClimbableWallIdle.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048F8E0_CPlayerHero__UpdateYoungClimbableWallIdle.c"
"0x2C","Enter","0x0048F9B0","CPlayerHero::EnterYoungClimbableWallMoveDown","2C - YoungClimbableWallMoveDown","enter - 0x0048F9B0 - EnterYoungClimbableWallMoveDown.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048F9B0_CPlayerHero__EnterYoungClimbableWallMoveDown.c"
"0x2C","Update","0x0048F9E0","CPlayerHero::UpdateYoungClimbableWallMoveDown","2C - YoungClimbableWallMoveDown","update - 0x0048F9E0 - UpdateYoungClimbableWallMoveDown.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048F9E0_CPlayerHero__UpdateYoungClimbableWallMoveDown.c"
"0x2D","Enter","0x0048FA90","CPlayerHero::EnterYoungClimbableWallMoveUp","2D - YoungClimbableWallMoveUp","enter - 0x0048FA90 - EnterYoungClimbableWallMoveUp.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048FA90_CPlayerHero__EnterYoungClimbableWallMoveUp.c"
"0x2D","Update","0x0048FB00","CPlayerHero::UpdateYoungClimbableWallMoveUp","2D - YoungClimbableWallMoveUp","update - 0x0048FB00 - UpdateYoungClimbableWallMoveUp.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048FB00_CPlayerHero__UpdateYoungClimbableWallMoveUp.c"
"0x2E","Enter","0x0048F5E0","CPlayerHero::EnterYoungClimbableSurfaceJumpOff","2E - YoungClimbableSurfaceJumpOff","enter - 0x0048F5E0 - EnterYoungClimbableSurfaceJumpOff.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048F5E0_CPlayerHero__EnterYoungClimbableSurfaceJumpOff.c"
"0x2E","Update","0x0048F600","CPlayerHero::UpdateYoungClimbableSurfaceJumpOff","2E - YoungClimbableSurfaceJumpOff","update - 0x0048F600 - UpdateYoungClimbableSurfaceJumpOff.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048F600_CPlayerHero__UpdateYoungClimbableSurfaceJumpOff.c"
"0x2F","Enter","0x0048E820","CPlayerHero::EnterYoungPound","2F - YoungPound","enter - 0x0048E820 - EnterYoungPound.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048E820_CPlayerHero__EnterYoungPound.c"
"0x2F","Update","0x0048E860","CPlayerHero::UpdateYoungPound","2F - YoungPound","update - 0x0048E860 - UpdateYoungPound.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048E860_CPlayerHero__UpdateYoungPound.c"
"0x30","Enter","0x0048DB30","CPlayerHero::EnterYoungApplyDamageOnJumping","30 - YoungApplyDamageOnJumping","enter - 0x0048DB30 - EnterYoungApplyDamageOnJumping.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048DB30_CPlayerHero__EnterYoungApplyDamageOnJumping.c"
"0x30","Update","0x0048DBB0","CPlayerHero::UpdateYoungTarzanAirborneMovement","30 - YoungApplyDamageOnJumping","update - 0x0048DBB0 - UpdateYoungAirborneMovement.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048DBB0_CPlayerHero__UpdateYoungTarzanAirborneMovement.c"
"0x31","Enter","0x0048DA80","CPlayerHero::EnterYoungBouncingMode","31 - YoungBouncingMode","enter - 0x0048DA80 - EnterYoungBouncingMode.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048DA80_CPlayerHero__EnterYoungBouncingMode.c"
"0x31","Update","0x0048DBB0","CPlayerHero::UpdateYoungTarzanAirborneMovement","31 - YoungBouncingMode","update - 0x0048DBB0 - UpdateYoungAirborneMovement.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048DBB0_CPlayerHero__UpdateYoungTarzanAirborneMovement.c"
"0x32","Enter","0x0048EB50","CPlayerHero::EnterYoungThrowHigh","32 - YoungThrowHigh","enter - 0x0048EB50 - EnterYoungThrowHigh.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048EB50_CPlayerHero__EnterYoungThrowHigh.c"
"0x32","Update","0x0048EC60","CPlayerHero::UpdateYoungThrow","32 - YoungThrowHigh","update - 0x0048EC60 - UpdateYoungThrow.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048EC60_CPlayerHero__UpdateYoungThrow.c"
"0x33","Enter","0x0048EBD0","CPlayerHero::EnterYoungThrowLow","33 - YoungThrowLow","enter - 0x0048EBD0 - EnterYoungThrowLow.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048EBD0_CPlayerHero__EnterYoungThrowLow.c"
"0x33","Update","0x0048EC60","CPlayerHero::UpdateYoungThrow","33 - YoungThrowLow","update - 0x0048EC60 - UpdateYoungThrow.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048EC60_CPlayerHero__UpdateYoungThrow.c"
"0x34","Enter","0x0048EFD0","CPlayerHero::EnterYoungStabAnimation","34 - YoungStabAnimation","enter - 0x0048EFD0 - EnterYoungStabAnimation.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048EFD0_CPlayerHero__EnterYoungStabAnimation.c"
"0x34","Update","0x0048F0D0","CPlayerHero::UpdateYoungStabAnimation","34 - YoungStabAnimation","update - 0x0048F0D0 - UpdateYoungStabAnimation.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048F0D0_CPlayerHero__UpdateYoungStabAnimation.c"
"0x35","Enter","0x0048F050","CPlayerHero::EnterYoungAlternativeStabAnimation","35 - YoungAlternativeStabAnimation","enter - 0x0048F050 - EnterYoungAlternativeStabAnimation.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048F050_CPlayerHero__EnterYoungAlternativeStabAnimation.c"
"0x35","Update","0x0048F0D0","CPlayerHero::UpdateYoungStabAnimation","35 - YoungAlternativeStabAnimation","update - 0x0048F0D0 - UpdateYoungStabAnimation.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\0048F0D0_CPlayerHero__UpdateYoungStabAnimation.c"
"0x36","Enter","0x004905D0","CPlayerHero::EnterYoungTutorialPickupReaction","36 - YoungTutorialPickupReaction","enter - 0x004905D0 - EnterYoungTutorialPickupReaction.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\004905D0_CPlayerHero__EnterYoungTutorialPickupReaction.c"
"0x36","Update","0x00490610","CPlayerHero::UpdateYoungTutorialPickupReaction","36 - YoungTutorialPickupReaction","update - 0x00490610 - UpdateYoungTutorialPickupReaction.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\00490610_CPlayerHero__UpdateYoungTutorialPickupReaction.c"
"0x37","Enter","0x004906C0","CPlayerHero::EnterYoungTarzanAndTerkTutorialPickupSequence","37 - YoungAndTerkTutorialPickupSequence","enter - 0x004906C0 - EnterYoungAndTerkTutorialPickupSequence.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\004906C0_CPlayerHero__EnterYoungTarzanAndTerkTutorialPickupSequence.c"
"0x37","Update","0x00490780","CPlayerHero::UpdateYoungTarzanAndTerkTutorialPickupSequence","37 - YoungAndTerkTutorialPickupSequence","update - 0x00490780 - UpdateYoungAndTerkTutorialPickupSequence.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\00490780_CPlayerHero__UpdateYoungTarzanAndTerkTutorialPickupSequence.c"
"0x38","Enter","0x004906C0","CPlayerHero::EnterYoungTarzanAndTerkTutorialPickupSequence","38 - YoungAndTerkTutorialPickupSequence","enter - 0x004906C0 - EnterYoungAndTerkTutorialPickupSequence.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\004906C0_CPlayerHero__EnterYoungTarzanAndTerkTutorialPickupSequence.c"
"0x38","Update","0x00490780","CPlayerHero::UpdateYoungTarzanAndTerkTutorialPickupSequence","38 - YoungAndTerkTutorialPickupSequence","update - 0x00490780 - UpdateYoungAndTerkTutorialPickupSequence.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\00490780_CPlayerHero__UpdateYoungTarzanAndTerkTutorialPickupSequence.c"
"0x39","Enter","0x004906C0","CPlayerHero::EnterYoungTarzanAndTerkTutorialPickupSequence","39 - YoungAndTerkTutorialPickupSequence","enter - 0x004906C0 - EnterYoungAndTerkTutorialPickupSequence.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\004906C0_CPlayerHero__EnterYoungTarzanAndTerkTutorialPickupSequence.c"
"0x39","Update","0x00490780","CPlayerHero::UpdateYoungTarzanAndTerkTutorialPickupSequence","39 - YoungAndTerkTutorialPickupSequence","update - 0x00490780 - UpdateYoungAndTerkTutorialPickupSequence.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\00490780_CPlayerHero__UpdateYoungTarzanAndTerkTutorialPickupSequence.c"
"0x3A","Enter","0x00490DD0","CPlayerHero::EnterYoungTutorialPickupFinalPose","3A - YoungTutorialPickupFinalPose","enter - 0x00490DD0 - EnterYoungTutorialPickupFinalPose.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\00490DD0_CPlayerHero__EnterYoungTutorialPickupFinalPose.c"
"0x3A","Update","0x00490780","CPlayerHero::UpdateYoungTarzanAndTerkTutorialPickupSequence","3A - YoungTutorialPickupFinalPose","update - 0x00490780 - UpdateYoungAndTerkTutorialPickupSequence.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\00490780_CPlayerHero__UpdateYoungTarzanAndTerkTutorialPickupSequence.c"
"0x3B","Enter","0x004906C0","CPlayerHero::EnterYoungTarzanAndTerkTutorialPickupSequence","3B - YoungAndTerkTutorialPickupSequence","enter - 0x004906C0 - EnterYoungAndTerkTutorialPickupSequence.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\004906C0_CPlayerHero__EnterYoungTarzanAndTerkTutorialPickupSequence.c"
"0x3B","Update","0x00490780","CPlayerHero::UpdateYoungTarzanAndTerkTutorialPickupSequence","3B - YoungAndTerkTutorialPickupSequence","update - 0x00490780 - UpdateYoungAndTerkTutorialPickupSequence.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\00490780_CPlayerHero__UpdateYoungTarzanAndTerkTutorialPickupSequence.c"
"0x3C","Enter","0x004906C0","CPlayerHero::EnterYoungTarzanAndTerkTutorialPickupSequence","3C - YoungAndTerkTutorialPickupSequence","enter - 0x004906C0 - EnterYoungAndTerkTutorialPickupSequence.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\004906C0_CPlayerHero__EnterYoungTarzanAndTerkTutorialPickupSequence.c"
"0x3C","Update","0x00490780","CPlayerHero::UpdateYoungTarzanAndTerkTutorialPickupSequence","3C - YoungAndTerkTutorialPickupSequence","update - 0x00490780 - UpdateYoungAndTerkTutorialPickupSequence.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\00490780_CPlayerHero__UpdateYoungTarzanAndTerkTutorialPickupSequence.c"
"0x3D","Enter","0x004906C0","CPlayerHero::EnterYoungTarzanAndTerkTutorialPickupSequence","3D - YoungAndTerkTutorialPickupSequence","enter - 0x004906C0 - EnterYoungAndTerkTutorialPickupSequence.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\004906C0_CPlayerHero__EnterYoungTarzanAndTerkTutorialPickupSequence.c"
"0x3D","Update","0x00490780","CPlayerHero::UpdateYoungTarzanAndTerkTutorialPickupSequence","3D - YoungAndTerkTutorialPickupSequence","update - 0x00490780 - UpdateYoungAndTerkTutorialPickupSequence.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\00490780_CPlayerHero__UpdateYoungTarzanAndTerkTutorialPickupSequence.c"
"0x3E","Enter","0x00490E10","CPlayerHero::EnterYoungTutorialPickupReturnIdle","3E - YoungTutorialPickupReturnIdle","enter - 0x00490E10 - EnterYoungTutorialPickupReturnIdle.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\00490E10_CPlayerHero__EnterYoungTutorialPickupReturnIdle.c"
"0x3E","Update","0x00490E20","CPlayerHero::UpdateYoungTutorialPickupReturnIdle","3E - YoungTutorialPickupReturnIdle","update - 0x00490E20 - UpdateYoungTutorialPickupReturnIdle.c","copied_patched","C:\Users\Proxi\TarzanREVERSEDCodex\ghidra_export\young_state_forced_all_decomp\00490E20_CPlayerHero__UpdateYoungTutorialPickupReturnIdle.c"
